12872369	yue	生命嘅目的係將知識由一代傳到另一代，就好似接力賽噉。雖然呢個係由簡單嘅生物透過繁殖進行基因轉移，但係亦都觀察到喺更先進嘅生物入面，後代會透過見到佢哋嘅長輩去學習。人類則透過寫作、圖片、物件等方式收集資訊。透過學習將佢轉化為永久形式，佢將呢個轉移能力提升到更高嘅水平。但無論個方法發展幾多，本質上目標係所有層面都係一樣：資訊轉移。
12872373	yue	當你得到你嘅終極升職，當你做出你嘅終極購買，當你買到你嘅完美屋企，當你儲蓄同達到財務安全，同埋當你爬上成功嘅階梯，達到你可以達到嘅最高點，你嘅刺激會同埋會消失。噉下一步會點呢？你要付出多幾多努力先可以睇到路嘅盡頭？我肯定你明白；永遠都唔會夠。所以你要問自己：重要嘅係咩？
12872376	yue	領先嘅科學家被邀請去測試世界上最先進嘅超級電腦。每個人都會輪流進入電腦所在嘅房間，問最難嘅問題，然後喺幾秒內得到答案。當輪到 Temel ，佢又好耐冇離開房間嗰陣，所有人都好奇，然後入咗房問 Temel 佢問電腦啲咩。特梅爾話：「有咩事？」 「我問過啲仆街，」佢話。原來電腦忙緊列出宇宙入面存在同唔存在嘅無限數量嘅事物。
12872378	yue	你話你驚畀人憎，但係有啲人你個人唔鍾意，係咪？數字上講，你唔鍾意嘅人同唔鍾意你嘅人有相等嘅數量。我唔係話如果你停止憎恨某人，其他人就會停止憎恨你；只係代表你改變唔到呢個事實，如果你憎某人，噉其他人都會憎你。如果你放手同接受呢個真相，生活就會容易好多。
12872379	yue	宮入面嘅人，當你睇到投票率嗰陣，你對你條脷講乜嘢嘅耳朵都聽唔到。你已經正式開始大叫內戰喊話。呢啲人唔會食呢啲！呢個民族唔會喺街上流血，等你同你屋企人可以住喺宮殿入面。我哋會傳送你同你嘅資訊提供，並且有選擇。我哋會喺每日10點至20點之間向公眾開放呢個宮殿，為期三個月，之後先將佢交畀學生。小朋友、父母同所有人都會睇到你嘅生活有幾咁壯觀。
12872380	yue	無疑，喺呢個世界上，每個男人同女人都有一個同佢哋氣質同個性完全相等嘅人結婚；但如果我哋考慮到一個人只有機會識到幾百個人，佢可能識得呢幾百個人當中嘅十幾個人好親密，同埋佢同呢十幾個人當中只有幾個係朋友，如果我哋保留嘅話記住呢個世界有幾百萬人，好容易就可以睇到，自從世界創造之後，啱嘅男人就係啱嘅男人。
12872399	yue	「敲敲，有冇人喺屋企？」「走開！」 「我聽唔到你講嘢。」 「好啦，係咩嘢呀」「等我介紹下自己啦。我係傑羅尼莫 · 斯蒂爾頓。」 "你想要咩？" 「陛下，允許我經過你嘅王國，噉我就可以 —— 」「否認。」 「但係 —— 」「除非你係真正嘅戰士。」 「相信我，我唔係騎士。」 「噉你冇任何劍？「連一把都冇。」「我唔係騎士。」「三角力量嗰件呢？」「我唔係騎士！」「你喺呢個入面睇落好似騎士噉。」我喺你個網站度搵到張相。」「我唔係騎士！」「嚟啦。走啦。」「但係 ... 好啦。」
12872400	yue	特梅爾去咗美國，學咗英文做佢嘅母語。喺嗰度佢仲做咗個鼻手術同縮細咗個鼻，喺音樂學院讀書，成為咗一個非常熟練嘅鋼琴家。有一日，當佢開演唱會同觀眾打招呼嗰陣，當時喺美國嘅杜森，巧合噉喺前排睇住佢，佢話：「喂同鄉，做得好，你演奏得好好！」佢嗌咗一聲。當特梅爾問佢點樣識佢嘅時候，杜森話：「鋼琴家喺坐低嗰陣將張凳拉向鋼琴，而你先坐喺張凳上面，然後將個鋼琴拉向你。由嗰度開始，我就明白喇！」佢答咗。
12872408	yue	我個神奇嘅祖母對語言好執着，每當佢聽到有人用「我可以嗎 .. 」問問題，佢就會打斷佢哋，然後即刻反應：「我唔知，你？如果你唔知，我點知。」知唔知你自己可以做啲咩？如果你要求許可，喺⋯
12872409	yue	親愛嘅老豆，唔好忘記我病得好緊要，好快就會死，而你嘅兄弟，亨利醫生，佢已經死咗好耐，佢醫咗我，我活住，因為佢係一個真係好好嘅醫生，亦都係一個好好嘅人好心人。
12872410	yue	喺哥白尼嘅時候，好多天文學家都相信希臘天文學家托勒密喺1000多年前發展出嚟嘅理論。根據托勒密嘅講法，地球係宇宙嘅中心，係靜止嘅。托勒密認為所有其他天體都以複雜嘅模式喺地球周圍移動。
12872411	yue	如果土耳其文嘅母語人士用自己嘅語言加入新嘅自然句子，或者將佢哋完全明白嘅非土耳其文句子翻譯成土耳其文， Tatoeba 會係每個人嘅更好嘅資源，例如對於用土耳其文或者嗰啲學英文嘅人嚟講用英文學土耳其文嘅人。
12872412	yue	耶和華宣告：「日子將至，人哋唔會再話：『正如帶以色列人出埃及嘅耶和華所生』。」 「相反，佢哋會話：『正如耶和華所生，佢將以色列家從北方同所有佢趕走嘅國家帶返嚟。』所以佢哋會喺自己嘅土地度生活。」
12872413	yue	因為神愛世人，所以將佢嘅獨生子獻上。叫信佢嘅人唔會滅亡，而係得永生。冇其他人有救恩。呢個天空下，冇其他男人嘅名可以救我哋。
12872414	yue	影響 Z 世代抑鬱同自殺率增加嘅因素包括社交媒體嘅使用、氣候變化、移民同大規模謀殺等負面事件喺新聞入面嘅主導作用，同埋家庭同當局對自殺嘅容忍度死亡嘅選擇。
12872415	yue	當特梅爾試圖穿刺佢啱啱買嘅雨傘嘅一部分嗰陣，杜森見到佢，就試圖阻止佢，話噉樣做係錯嘅，噉樣會令到雨傘功能失調。然後，特梅爾話：「你真係好傻呀？如果冇窿，我點知雨停咗？」佢答咗。
12872416	yue	Tom 對呢份新工作好興奮，因為佢覺得自己喺而家嘅角色停滯不前，亦都被人欣賞不足，但係當佢同老闆講佢考慮緊離職嘅時候，佢老闆同佢講，如果佢留低，就即將升職同加薪，令 Tom 喺一個困境之中關於點做。
12872417	yue	我婆婆拎出一握青豆。佢將佢哋倒入一個舊鑊度。佢耐心噉燒咗佢哋，用銅手柄嘅木製手磨磨碎咗佢哋，將個結果擠咗落一部老式嘅匈牙利濃咖啡機度，放喺個托盤上面，兩個鐘之後，就係咖啡。
12872418	yue	網球史上嘅大滿貫決賽，一方對另一方有最壓倒性嘅霸權，就係1988年嘅法國公開賽決賽，西德斯特菲 · 格拉夫輕鬆擊敗蘇聯嘅娜塔莎 · 茲維雷娃，兩局都以6比0贏咗。整場比賽只係持續咗34分鐘。
12872419	yue	有咗呢個分別，一個為咗獨立而冒死風險嘅國家會安慰自己，因為佢覺得佢已經訴諸咗人類榮譽同尊嚴所需嘅每一個犧牲，而無疑，佢喺朋友同敵人眼中嘅地位同一個懶惰嘅人相比，係好唔同嘅。用自己隻手將囚禁鏈掛喺頸上嘅冇光榮國家。
12872420	yue	「弗吉尼亞，老婆唔應該同老公保密。」「真係？但係你對我保密，係咪？定係你以為我唔知你同瑪麗嘅事？」 「但係佢係維珍尼亞！」「冇乜嘢呀！即刻離開我屋企，繼續用你嘅男子氣概去接瑪麗，你個衰人！」
12872424	yue	Temel 本來想搭巴士，但係佢冇通行證或者車票。當所有人都向司機杜森展示佢哋嘅通行證嗰陣，特梅爾就展示咗佢嘅結婚證書，以防佢覺得自己會呃佢。之後，杜森話：「哈桑，你只可以搭法迪梅，唔可以同佢一齊搭巴士」，並冇帶特梅爾上巴士。
12872425	yue	每個人，作為社會成員，都有社會保障嘅權利；佢有權透過國家努力同國際合作，並根據各國嘅組織同資源，實現佢尊嚴同人格自由發展所必需嘅經濟、社會同文化權利。
12872428	yue	第1步. 將0.5公升植物油（任何肥肉或脂肪同肥肉嘅混合物）放入鍋入面大火燒熱，加入埋400克切碎嘅洋蔥，炒至洋蔥變黃色，然後加入1公斤肉（無論品種係乜）。
12872431	yue	嗰日好多人會同我講：「主啊，主啊！我哋唔係奉你嘅名講預言咩？我哋唔係奉你嘅名驅魔咩？我哋唔係奉你嘅名行好多奇蹟咩？」然後我會公開噉同佢哋講：「我從來都唔識你哋，所以遠離我，你哋呢班惡人。」
12872433	yue	歐盟有24種官方語言。但係，重要嘅文本通常只係有三種語言：英文、法文同德文。呢個對唔熟悉呢啲語言嘅人嚟講係一個弊端。係時候要研究一種共同同中立嘅橋樑語言喇。
12872435	yue	你係一棵偉大嘅樹，唔會斷裂或者彎曲；你死咗，你又唔會呻吟。當你用你嘅血灌溉荒蕪嘅沙地，你將你嘅麵包浸喺你額頭嘅汗水入面，你喺敵人面前出現，你嘅傷口到處都係一個要塞。你係一個被壓迫嘅人，有你殘酷嘅威嚴；一個喺佢祖母同佢爸爸懷裡嘅奇怪人；你係你阿媽同阿爸懷裡嘅孤兒。
12872436	yue	有兩位先生喺車站等緊我哋。一個係金髮，高大，有好奇同銳利嘅淺藍色眼睛，頭髮同鬍鬚好似獅子嘅鬍鬚；另一個係一個戴住眼鏡嘅細路仔，四圍望，睇落整齊同優雅，佢嘅鬓角延伸到佢下巴，佢件連身裙同底褲。
12872438	yue	呢個充滿寡婦母親嘅安納托利亞，對你嚟講同繼母一樣咁殘忍。你係一把劍，佢嘅歌係唔可以入鞘嘅；你會畀人打同受氣，你會因為被人打而破碎。再講多次，火花係嚟自你嘅每一個部位，而閃電係嚟自每一個火花。你有神聖嘅力量同永恆嘅祝福啲土耳其人！
12872439	yue	當每升牛奶二十隻雞嘅價錢係每公斤一百里拉，當最後一個森林為咗獲利而被摧毀，最後一個有頭腦嘅年輕人移民出國，當小朋友因為身份不明嘅逃犯滲入國內而唔能夠自由出街嘅時候，大佬會明白宗教同具體係養人定係發展人。
12872440	yue	主啊，我哋終於會聽從你。唔再有怨恨，唔再羨慕，唔再有生活嘅野心 … … 可能有一個朝早，可能喺半夜，我哋會停止呼吸同埋離開。我唔驚。我喺最美麗、最開心、最光明、最純潔嘅希望之中。多謝上帝我哋會死。
12872441	yue	直到琴日你都係叫呢班男人冇光榮，突然發生咩事？你邀請咗嗰啲用紅地毯資助7月15號嘅人。我喺呢度同埃爾多安講，我亦都同阿拉伯聯合酋長國嘅皇太子講，如果你奪取軍隊嘅哈維爾桑、阿塞爾桑、羅克森，我會吹你個鼻。
12872442	yue	佢嚟到伊斯坦布爾同特梅爾 · 杜松一齊去旅行，然後搭咗架小巴。助理喺停車場經常嗌「利文特、法蒂赫、埃尤普」。過咗一陣，杜松悶咗，問特梅爾：「烏拉 · 特梅爾，我哋幾時會降落？」佢問。特梅爾話：「唔好裂！我哋會喺叫到我哋個名嗰陣降落。」
12872443	yue	由於美國嘅總統選舉制度係基於呢個廢話，即係邊個喺一個州攞到50.01%嘅票，就贏咗嗰個州嘅所有代表，所以就算係人口影響力有1%嘅族群大廳，都可以有更大嘅政治影響力喺選舉期間產生大量代表嘅重要州。
12872444	yue	根據一啲人嘅講法，大量嘅 ATGM 同 MANPADS 畀烏克蘭唔係為咗擊退入侵嘅期望，而係為咗為入侵後會定居喺波蘭或者其他類似國家嘅流亡政府做好準備一場游擊戰，長遠嚟講，俄羅斯會好似阿富汗噉，令俄羅斯磨損同削弱。
12872445	yue	「圖片版面配置」框架提供咗唔同嘅選項，用嚟喺圖片框入面顯示圖片。呢度有四種版面配置可以揀得。用中心，你嘅圖片會喺圖片框嘅中心。透過「自動大細」，你嘅圖片會自動調整大細。用 Stretch ，你嘅圖片會根據圖片框嘅大細放大，而用自動縮放，你嘅圖片會放大到圖片框。
12872446	yue	每個人都有權利享有充足嘅生活水平，以滿足自己同家人嘅健康同福祉，包括食物、衣服、住屋、醫療同必要嘅社會服務，以及失業、疾病、殘疾、寡婦、老年或者缺乏生計手段，違反佢嘅意願。喺其他情況下，佢有保障權。
12872447	yue	愛麗絲坐喺河岸嘅妹妹旁邊已經好悶，由於佢冇嘢做，所以佢偷睇咗一兩次妹妹睇緊嘅書，但係本書入面冇圖片或者對白，而愛麗絲心諗：「一本冇圖片同對話嘅書有咩用？」
12872449	yue	所以我哋唔會失去勇氣。雖然我哋嘅外部存在係被破壞緊，但係我哋嘅內部存在係日日都被更新緊。因為我哋暫時嘅、輕微嘅煩惱畀我哋一種永恆嘅光輝，呢種光輝係其他任何嘢都無得畀。我哋唔好將眼光轉向可見嘅事物，而係轉向唔見得嘅事物。因為見到嘅係暫時性嘅，睇唔到嘅係永久性嘅。
12872450	yue	我啲兄弟，考慮下你哋收到嘅電話。以人類嘅標準嚟講，你哋當中好多人都唔係聰明、強大或者高貴。但係神揀咗世人認為愚蠢嘅嘢嚟恥笑智者，神揀咗世人認為弱嘅嘢嚟恥笑強人。佢揀咗世界認為唔重要、可憐同無價值嘅嘢，係為咗唔理世界認為重要嘅嘢。
12872451	yue	佢哋會上街，唔會羞恥或者悶。同埋你冇睇到7月15號咩？無論你喺邊度上街，你都會學到同呢個民族教嗰啲喺7月15號上街嘅人一樣嘅教訓，上帝願意，你都會學到同樣嘅教訓。我哋作為人民聯盟，會將你哋全部帶到我哋面前，追你哋去到你哋嘅目的地。
12872452	yue	當號角響起，軍隊就大叫，當人哋大叫嗰陣，城牆倒塌，所以所有人都直接衝入去，佢哋將城交畀耶和華，並且被毀滅用劍，入面嘅每一個生物 —— 男女、老少、牛、羊同驢。
12872453	yue	「你去咗沙漠睇啲咩？」 「風中揮動嘅芦苇 ? 講下，你去咗睇啲咩 ? 一個着住貴衫嘅男人 ? 但係嗰啲住奢侈嘅人，就係喺國王嘅宮殿入面搵到嘅。咁，你去咗睇啲咩 ? 」優於先知。
12872454	yue	喺悉尼嘅時候，我喺星期日朝早去咗游水。我有個啱啱由大洋洲嚟到嘅朋友陪我。佢係一個好怕羞嘅人，抱住一塊岩石，行唔到比佢抱住嘅地方遠少少，就算行咗，佢都會即刻轉返轉頭。當我去佢度尋求支援嗰陣，佢承認佢好驚鯊魚。
12872455	yue	「點解你最近買緊呢支蜂蜜而唔係平時買嗰支？你鍾意呢個多啲嗎 ? 」 - 「唔係噉嘅，但我唔鍾意另一個嘅出身被掩蓋 - 聞落好似詐騙噉。毫無疑問係「真正嘅德國蜂蜜」。」 - 「噉就喺轉角嘅養蜂人度買蜂蜜啦。 「同時，你亦都宣傳緊呢個地區。」
12872456	yue	我隻狗叫貝利什。今個夏天我教佢伸出隻爪。我每朝都一早起身餵佢食嘢。然後我哋去散步。佢保護我免受其他狗嘅傷害。我去踩單車嗰陣，佢會喺我旁邊跑。佢有個朋友，佢叫切爾尼什卡。佢好鍾意玩佢。貝利什係一隻好善良同聰明嘅狗。
12872457	yue	正如雜草被聚集同燒焦，世界嘅末日亦都係咁。人子會差遣佢嘅天使，佢哋會從佢嘅主權中收集一切令人犯罪同所有做惡嘅人，然後將佢哋放入晒火爐。會有喊同咬牙切齒。噉義士就會好似太陽噉喺佢哋父嘅國度發光發亮。有耳嘅人，就等佢聽啦！
12872458	yue	喺經濟破碎嘅情況下，全麥、纖維、奇亞籽等等都係為咗唔好因為食品法規允許而令價格膨脹太多。就連「健康」嘅零食，試圖用內容同言論去針對白領嚟賣，都開始包括棕櫚油同糖漿呢啲減低成本、有問題嘅嘢。
12872459	yue	當湯姆死咗冇跡象嘅時候，湯姆喺攬住佢爸爸嘅時候跌咗落馬度，唔小心畀子彈撞到；喺屈喺兒子嘅屍體上面嘅時候，佢嘅父親因為悲傷而死，結束咗呢個家庭嘅存在。只有個女僕留喺後面做證人，因為血紅色嘅太陽沉入地平線下面，所有嘢都變得黑暗。
12872460	yue	耐心啲啦！行你自己嘅路！相信自己！跟住你嘅心！開心啲啦！信任你嘅權力！伸手去搵星星！喺雨中跳舞！永遠都係你自己！享受啲小事！勇敢啲！發掘世界！從不放棄！做啲令你開心嘅嘢！為自己感到驕傲！永遠唔好停止發夢！唔好畀佢哋推你周圍去！
12872462	yue	當特梅爾帶住佢嘅客人杜森環遊城市嘅時候，每當杜森見到一座歷史建築，佢都會問佢幾時同由邊個建造，而特梅爾總係答：「我都唔知。」當杜森終於羞恥噉講：「對唔住，我用我嘅問題令你覺得悶，」特梅爾話：「講下哈桑得唔得？問下，等你可以知道！」佢答咗。
12872464	yue	我嚟到呢度係為咗尋求美國同世界上嘅穆斯林之間嘅新起點；一個係基於互相關心同互相尊重；一個係基於美國同穆斯林唔係排斥嘅事實，亦都唔需要競爭，相反，佢哋重疊同共享共同原則 —— 正義同進步、寬容同尊嚴嘅原則。
12872465	yue	女人就好似大陸噉。 20 歲嘅女人就好似非洲噉，好多地方仲未被發現。一個30歲嘅女人就好似亞洲；溫暖、神秘同茂盛。一個四十歲嘅女人就好似美國噉；技術上完美。 50 歲嘅女人就好似戰後嘅歐洲，好多地方都被毀滅。 60歲之後，女人就好似南極；你知，但你唔去。
12872467	yue	有三個小朋友嘅 Temel 同 Fadime 決定離婚。但由於三係奇數，所以唔可能分一半一半嘅監護權，所以佢哋達成唔到協議。Temel話：「我哋再整多一個，當佢變成四個，我哋會將佢除以兩個。」當法迪梅同意咗之後，佢哋就開始工作。個月後，法迪姆生咗對雙胞胎。
12872468	yue	耶和華話：「你上山，企喺我面前，我就會經過你。」一陣好大嘅風喺耶和華面前撕裂咗啲山，將啲岩石打碎。但係耶和華冇喺風中。風之後有地震，耶和華冇喺地震入面。地震之後，有火，但係耶和華冇喺火入面。過完火之後，聽到一聲薄而柔和嘅聲音。
12872473	yue	愛國主義，喺佢嘅簡單、清晰同明顯嘅意思上，喺領導者眼中，只不過係一種畀佢哋基於渴望支配同自私去達成目標嘅工具，而喺被管理者眼中，就係一種工具放棄人類嘅尊嚴、理性、良心，同埋佢哋自己對當權者嘅奴役性服從。
12872474	yue	充滿光輝，充滿日子，被普遍嘅尊重同哀悼嘅低聲所吸引，維克多雨果已經冇咗。 但係佢嘅靈魂仍然閃閃發光，好似一個太陽噉，人類完全被照亮。 冇一種唔淨嘅呼吸，甚至係死亡嘅呼吸，都唔可以熄滅「偉大嘅火炬」。 夜晚唔係喺呢個墓上面，八月，從呢個墓中升起，不死嘅復活黎明。
12872480	yue	呢種種族主義同殖民主義意識形態嘅唔係一種宗教，亦唔係一種為人類利益而運作嘅思想體系，而且我哋唔會透過宗教或者歷史論點，更唔係透過道德論點去證明戰爭罪行同反對嘅罪行係正確嘅以呢個卑劣意識形態嘅名義所犯下嘅人類。
12872482	yue	Dorcon，因為噉樣被從狗嘅顎中救出嚟，而唔係正如老話所講，從狼嘅顎中救出嚟，所以返咗屋企去治癒自己； 而達夫尼斯同克洛伊就努力到夜晚先將佢哋啲羊同山羊聚集埋一齊，但係佢哋見到狼嘅毛皮同狗嘅吠叫，就驚到向唔同嘅方向散去。
12872483	yue	有史以嚟最偉大嘅賊唔單止係時間，仲有睡眠。 我哋唔係用 Kabyle 同其他成語講 : 「我瞓覺時好驚訝」、「瞓覺時令我好驚訝」咩？ 啊，至於我，⋯我唔記得咗； 自從瞓覺之後，就係我偷咗佢 ,... 搶咗佢 ,... 好耐 ,... 幾年 ...
12872484	yue	對我嚟講，教育嘅最大錯誤係試圖以恐懼為基礎去教小朋友：驚考試失敗、成績唔好同埋要重複成績等等。 另一方面，好奇心可以促進學習嘅規模，同恐懼相當，就好似中國工廠爆炸到爆竹噉。
12872485	yue	丁立仁係新一屆世界象棋冠軍。 喺決勝局入面，頭三場都係平手，而第四場，丁喺西班牙開局領先黑棋，由中國轟動噉贏咗，佢噉樣擊敗咗「俄羅斯熊」伊恩 · 內波姆尼亞奇。 象棋宇宙嘅頂峰有新面貌。
12872486	yue	「好開心見到你喺度！」 佢企喺圖書館樓梯頂，拎住個活頁夾，對住佢笑。 「你喺陽光下眨眼噉出現！ 尋晚之後，我以為我哋唔會再見到你，哦，我唔知，至少兩日！」「唔好開始啦。」佢嘆息，踩返上佢面前嘅樓梯。
12872487	yue	雖然睇落好奇怪，但係直到有個阿爾及利亞翻譯員開始每日貢獻幾百句英文句子之前，冇人講過要限制任何語言嘅每日貢獻。 當然，呢個諗法嘅發起人會向所有聖人發誓，呢個唔係歧視。 如果呢個唔係歧視，我唔知會係點。
12872488	yue	埃瑟爾已經慢慢噉離開咗奧登納嘅懷抱，喺月光下，佢哋醉醺醺噉望住對方； 只係，個後生仔嘅火熱眼睛散發出男性嘅驕傲同獅子嘅勇氣，而個後生女嘅半蒙面嘅眼神就滲透住嗰種謙虛、天使般嘅羞恥，喺處女嘅心入面，呢種羞恥感同愛情嘅所有歡樂混合埋一齊。
12872489	yue	喺任何未超過發育期嘅動物身上，任何器官嘅使用越頻繁同持續，就會一點一滴噉加強呢個器官，發育佢，擴大佢，並且畀佢一個同呢個就業嘅持續時間成正比嘅力量 ; 而呢種器官嘅不斷缺乏使用會逐漸削弱佢，令佢變差，逐漸減少佢嘅能力，最後令到佢消失。
12872492	yue	佢哋以智慧去做慈善為自豪，但係佢哋一直擔心被人呃，同埋鼓勵惡行。 所以，佢哋從來都冇畀過錢，從來都冇畀過十文，冇畀過兩文，因為一個眾所周知嘅事實，一個窮人一有兩蚊，佢就飲咗佢哋。 所以佢哋嘅施捨永遠都係實物，特別係保暖嘅衣服，喺冬天派發畀貧窮嘅兒童。
12872493	yue	喺多瑙河嘅彎位，喺恩河口，我哋可以見到船、一個島、一個城堡同佢嘅公園，周圍都係兩條河嘅聯合水域，而喺多瑙河嘅左邊同岩石岸邊，喺綠色嘅山脈嘅神秘距離中延伸，有藍色嘅污漬，覆蓋住一片松樹森林，外觀狂野而難以穿透，後面升起咗一座座嘅塔樓修道院。
12872510	yue	人有好多慾望，佢唔係真係想兌現，如果唔係噉諗，就會係一個誤會，佢想佢哋仍然係願望，佢哋只係喺佢嘅想像中有價值；噉樣對佢嚟講會係一個更嚴重嘅失望。呢種願望係永生嘅願望，如果佢哋成真，人就會完全厭倦永生，想要死亡。
12872511	yue	我喺2016年第一次見到佢，佢半夜行緊街，喺樓梯頂手上拎住個樽為啲貓倒水。認得唔難。就算我哋之間嘅距離實際上只係幾米，但係抽象上好遠，好似我哋喺另一個星球噉。我企咗望住佢一陣。當佢留意到我嘅存在，將佢嘅身體轉向我嘅時候，我就繼續行路，冇透露任何嘢。
12872512	yue	作為所有目前唔可用嘅功能嘅一般規則，佢一係需要好長嘅路去實現，一係就根本唔實現。開發人員咁少，有好多嘢要搞清楚，而且無論每個測量方法有幾合適，因為想法永遠都唔同，所以會有好多辯論，而且好多時都冇嘢出現。
12872513	yue	之後我會將我嘅靈倒喺所有人身上。你啲仔女會講預言。你嘅老人家會見到夢想，你嘅年輕人會見到願景。喺嗰啲日子，我會將我嘅靈倒喺你哋嘅僕人身上，無論係男女。我會喺天上同地上顯示神蹟：血、火同煙柱。喺耶和華嘅偉大同可怕嘅日子嚟到之前，太陽會變暗，月亮會變成血嘅顏色。噉每個呼求耶和華名嘅人都會得救。
12872514	yue	喺現今嘅世界，識多過一種語言係體驗生活中好多好事嘅關鍵。佢開啟咗你同其他國家嘅人交朋友嘅機會之門；喺外國留學或者去旅行嘅位置；甚至可以幫你搵到你夢想中嘅工作。
12872515	yue	- 有咩令你覺得湯姆同瑪麗係自由派？ - 例如，由於佢哋喺婚姻主持面前唔可以同意邊個應該係丈夫，邊個係妻子，當瑪麗話要留畀機會，因為無論點樣，婚姻嘅制度都係無必要嘅。
12872520	yue	- 呢度有冇鳩？ - 佢哋唔再游咁遠入開放水域 - 當佢將餌放喺魚鉤上面嘅時候，答案係由 John 嚟嘅，然後佢只係聽到有水花。Tom跳入輕輕波紋嘅海水入面。 「只有鯊魚，」佢補充返。
12872521	yue	- 我想訂三十蚊柴，二十釉。 - 唔係三十文，只係四十蚊文。 - 係咪冇貨？預計幾時會係？ - 唔係，亦都唔會係。 - 佢哋嘅目錄話佢哋賣三種唔同長度：三十厘米、四十厘米同五十厘米。 - 愚蠢。佢只有一個嘥士。
12872522	yue	我最鍾意喜劇，係講現實生活同日常生活；因為生活係諷刺嘅，生活係諷刺嘅，生活係悲劇喜劇。見到其他人經歷同我哋一樣嘅無可能同悲慘嘅情況，令我微笑。
12872523	yue	— 我可以用個靚女同邊個打招呼？ 「我係瑪麗。」我哋同塔馬斯一齊讀大學。 「哦，你哋一齊過喇！」我已經諗過 …… 我，如果我遇到一個咁令人愉快嘅年輕女士 …… 「爸爸， Mari 係我嘅 …… 我想講 …… 爸爸，你冇其他嘢做咩？」
12872524	yue	呢排我頂唔順紀錄片。超過一半嘅時間係同一個人坐喺黑色背景前面咕嚕咕嚕噉度過。好啦，而家呢套紀錄片係咪喺嗰個主題上面拍緊，定係佢哋只係記錄緊嗰啲坐喺黑色背景前面嘅人？
12872525	yue	好明顯，呢啲反人類理論嘅目的係想貶低工人階級，免除帝國主義所煽動嘅血腥戰爭嘅責任，同埋播種呢個觀念嘅種子，即係無窮無盡嘅戰爭係由人類天生嘅侵略傾向引起。
12872526	yue	每日都睇啲冇人睇緊嘅嘢。每日諗一啲冇人諗到嘅嘢。每日做啲冇人會傻到做嘅嘢。對心靈嚟講，成日都係單調嘅，係唔好嘅。
12872527	yue	我從來都冇結過婚，因為屋企有三個我最鍾意嘅人，而佢哋對我嚟講就好似一個老公噉。有我隻狗，佢每朝都會吠，然後有我隻鸚鵡，佢成個下晝都會罵人，同埋我隻貓，佢成日都遲返屋企。
12872528	yue	我細個嗰陣，我好憎去婚禮。我嘅祖母同姨姨湧嚟我身邊，刺我個邊，嘩嘩哋噉講：「你係下一個！你係下一個！」佢哋只係喺我開始喺葬禮上做同一樣嘢嗰陣先停止呢啲廢話。
12872529	yue	世界語愛好者唔明白，一種易學嘅語言唔足以令佢成功，因為工具亦都要用嗰種語言創造。我唔知你點，但我從來都冇見過一種用世界語嘅編程語言。
12872530	yue	要生活喺消費社會，要生產、買、保護、買、丟、買新嘅；如果你需要就買，如果你唔需要就買；我哋買每部機，就算手動做啲嘢容易啲；我哋買埋晒啲冇用嘅嘢，呢個比起有個適合我哋住嘅地方重要好多。
12872543	yue	Mária唔係咁脆弱嘅身體，同熊嘅關係比同人類嘅關係更密切，佢喺酒吧出嚟嗰陣曾經打過Tamás 。所以，佢寧願匿喺張床下面，等佢嘅配偶瞓住，打鼾同打嗝。
12872545	yue	佢跳上大玻璃窗，只係想展示佢有幾耐用，唔會爛。玻璃連碎都冇，但係就由架上撕開，同佢一齊跌咗四十層。唔使講，佢哋冇一個係噉跑。
12872546	yue	歐盟會喺我哋嘅會員費入面畀歐盟資金，用嚟申請我哋唔太需要嘅申請：當村旁邊有森林嘅時候，喺村中間嘅鹽礦石跑道；一個符合歐盟安全標準嘅遊樂場，狗狗連去都唔去，同埋其他好似呢啲噉嘅好主意。
12872548	yue	托爾 · 海爾達爾我而家睇緊拉探險隊嘅書。作者唔係嚴格嚟講係一個文學家，但係佢分享咗佢嘅經歷、觀察同埋一種我仲未經歷過嘅先進思維方式，同讀者，喺呢個情況下係我，用咁精彩嘅句子，令我陷入平淡嘅狂喜。
12872552	yue	喺銀行戶口嘅審查過程入面，我哋發現2023年2月13日嘅付款戶口仲未結算。我哋要求你立即咁做，如果唔係我哋會被迫採取法律行動！如果你喺呢段時間已經清咗你嘅債務，請認為我哋嘅信係無關嘅。
12872553	yue	如果你喺森林入面遇到一隻熊，就開始慢慢離開佢，留意住佢，然後大聲唱以下嘅歌： Jancsika ，一個人去 / 深入樹林。如果你咁做，你嘅生存機會唔會咁差。
12872558	yue	「你，湯姆，唔係廣告牌上克勞斯 · 施瓦布嗰位好好、笑容滿面嘅老先生咩？」 「噉就肯定唔係啦！」成日都好麻煩。你要拯救世界。 「乜嘢嘅！？」 — 主要係嚟自牛同人民嘅儲蓄同私人財產。
12872559	yue	人會覺得無限長嘅元素唔可以由有限元組成，但係仍然，我哋會喺數字集合上面計無限。好嘅，如果係噉嘅話，宇宙亦都可以係無限嘅，就算佢係由有限長度、闊度、高度同有限數量嘅振動嘅粒子組成埋嘅。
12872561	yue	資本家用氟利昂同其他有害嘅推進氣體搞亂咗臭氧層 - 呢個係事實。但係以地球工程嘅名義噴入空氣中嘅致癌重金屬，據講係反映太陽嘅有害光線同毒物生命，呢個事實可以叫做種族滅絕，而唔係一個聰明嘅諗法。
